Initial_Price,Inventory,Product_Score,Shop_Score,Active_Time_Left,Product_Cost,Target_Price
18,0.119769,0.42385,1,0.29248,14.4,24.54
23,0.930342,0.318646,0.349122,0.425644,18.4,20.41
23,0.512334,0.879915,0.697507,0.148533,18.4,30.15
20,0.673467,0.763241,0.800105,0.428451,16,23.78
9,0.159194,0.878097,0.431184,0.69389,7.2,11.24
16,0.050478,0.417509,1,0.10462,12.8,22.81
20,0.337816,0.605578,0.234015,0.439605,16,22.67
13,0.108064,0.513467,0.930116,0.166202,10.4,18.39
18,0.178903,0.597837,0.424564,0.506979,14.4,22.11
17,0.885827,0.262216,0.130283,0.819036,13.6,13.52
17,0.365365,0.300871,0.355331,0.090107,13.6,20.04
16,0.218769,0.0254,0.197704,0.800069,12.8,16.87
19,0.752496,0.303063,0.493651,0.565126,15.2,17.97
23,0.10688,0.242076,0.43043,0.589348,18.4,27.16
12,0.744603,0.557578,0.756085,0.198101,9.6,13.57
22,0.469785,0.565507,0.882576,0.436118,17.6,26.94
18,0.598256,0.475132,0.52629,0.295904,14.4,19.83
19,0.14762,0.292798,0.587047,0.037558,15.2,24.74
11,0.184035,0.064251,0.744547,0.030685,8.8,13.63
17,0.645072,0.978819,0.33006,0.453105,13.6,18.37
24,0.048628,0.339708,0.95408,0.744864,19.2,30.27
11,0.248613,0.495049,1,0.557295,8.8,14.16
7,0.542409,0.977081,0.70179,0.385114,5.6,8.96
8,0.226773,0.440774,1,0.168073,6.4,10.82
18,0.381412,0.318273,1,0.838261,14.4,19.93
28,0.922233,0.519797,0.543864,0.599052,22.4,25.88
22,0.925357,0.578136,0.41891,0.782715,17.6,19.14
25,0.56675,0.853934,0.483909,0.848509,20,26.72
17,0.533471,0.068097,0.349136,0.603163,13.6,16.58
23,0.01486,0.464531,1,0.781061,18.4,30.44
15,0.977899,0.781949,0.251095,0.615737,12,12.96
20,0.573029,0.718603,0.559439,0.021165,16,24.55
15,0.791757,0.586022,0.335352,0.750465,12,13.68
14,0.561557,0.037094,1,0.176042,11.2,14.77
17,0.877335,0.350656,0,0.458514,13.6,14.58
14,0.584196,0.563191,0.41875,0.513123,11.2,14.81
23,0.70885,0.29973,0.539047,0.484021,18.4,22.64
23,0.453105,0.673467,0.744547,0.865553,18.4,26.36
20,0.744864,0.159194,0.33006,0.310284,16,19.22
9,0.557295,0.050478,0.95408,0.025264,7.2,9.82
16,0.385114,0.337816,1,0.049195,12.8,20.34
20,0.168073,0.108064,0.70179,0.184627,16,24.52
13,0.838261,0.178903,1,0.069033,10.4,13.29
18,0.599052,0.885827,1,0.257475,14.4,24.54
17,0.782715,0.365365,0.543864,0.913582,13.6,15.02
17,0.848509,0.218769,0.41891,0.45785,13.6,15.4
16,0.603163,0.752496,0.483909,0.130212,12.8,18.85
19,0.781061,0.10688,0.349136,0.809892,15.2,15.97
23,0.615737,0.744603,1,0.40347,18.4,29.23
12,0.021165,0.469785,0.251095,0.024433,9.6,16.01
22,0.750465,0.598256,0.559439,0.856831,17.6,21.17
18,0.176042,0.14762,0.335352,0.274295,14.4,21.5
19,0.458514,0.184035,1,0.709106,15.2,19.92
11,0.513123,0.645072,0,0.355772,8.8,11.26
17,0.484021,0.048628,0.41875,0.794309,13.6,16.25
24,0.844386,0.248613,0.539047,0.844619,19.2,20.33
11,0.174814,0.542409,0.759678,0.538148,8.8,14.16
7,0.014635,0.226773,0.830451,0.559087,5.6,8.8
8,0.848764,0.381412,0.492105,0.12251,6.4,8.09
18,0.742675,0.922233,1,0.377642,14.4,23.33
28,0.456698,0.925357,0.757377,0.428747,22.4,36.73
22,0.416898,0.56675,1,0.511209,17.6,27.67
25,0.11673,0.533471,0,0.891763,20,26.87
17,0.338679,0.01486,0.9103,0.300211,13.6,18.87
23,0.094659,0.977899,0.077434,0.396442,18.4,27.9
15,0.715831,0.573029,0.200996,0.793273,12,13.52
20,0.077085,0.791757,1,0.412276,16,30.07
15,0.20595,0.561557,1,0.184868,12,21.08
14,0.573776,0.877335,0,0.840247,11.2,12.63
17,0.293832,0.584196,0.488613,0.569271,13.6,20.11
14,0.655727,0.70885,0.567076,0.06005,11.2,16.61
23,0.803568,0.148533,0,0.988917,18.4,17.96
17,0.351214,0.428451,0.575585,0.228782,13.6,20.61
19,0.09344,0.69389,0.796671,0.614702,15.2,25.86
15,0.813316,0.10462,0.708633,0.368027,12,13.96
23,0.784867,0.439605,0,0.802776,18.4,18.99
13,0.393419,0.166202,1,0.627562,10.4,14.09
20,0.864479,0.506979,0.722272,0.821216,16,18.73
15,0.384031,0.819036,0.569044,0.288253,12,19.13
12,0.257303,0.090107,0.223054,0.274795,9.6,13.8
14,0.829402,0.800069,0.95598,0.601052,11.2,16.16
12,0.736383,0.565126,1,0.938514,9.6,12.53
15,0.507601,0.589348,0.358953,0.707296,12,15.6
15,0.644327,0.198101,0.644794,0.263403,12,15.61
18,0.213187,0.436118,1,0.122336,14.4,24.56
19,0.895709,0.295904,0,0.458724,15.2,16.15
16,0.965946,0.037558,0.658738,0.974812,12.8,11.66
16,0.317002,0.030685,0,0.680574,12.8,16.59
15,0.968666,0.267339,0.536632,0.455688,12,13.18
20,0.705104,0.775035,0,0.11351,16,19.91
18,0.019386,0.179406,1,0.215324,14.4,23.78
12,0.61283,0.783257,0.171249,0.930243,9.6,11.07
4,0.249559,0.607996,0.319265,0.007895,3.2,5.1
21,0.129436,0.041749,0.08324,0.641872,16.8,23.55
22,0.366261,0.561275,0.779385,0.644663,17.6,26.39
9,0.200094,0.668138,1,0.680251,7.2,12.16
25,0.766481,0.938393,0.412248,0.578153,20,25.81
14,0.934181,0.786006,0.798184,0.784528,11.2,14.29
30,0.026402,0.75043,0.364277,0.821847,24,37.03
20,0.256064,0.497051,1,0.646829,16,25.34
15,0.266198,0.042733,1,0.17964,12,17.62
23,0.142328,0.816867,0.30227,0.726273,18.4,27.52
17,0.951499,0.013624,0.864171,0.284712,13.6,14.74
17,0.247612,0.550041,1,0.841477,13.6,21.3
17,0.356186,0.566797,0.813143,0.570167,13.6,20.87
16,0.048939,0.112918,0.220921,0.085268,12.8,20.37
20,0.238131,0.062776,0.518817,0.910952,16,20.71
21,0.882825,0.574724,0.963405,0.462456,16.8,22.59
18,0.964433,0.485485,0.822041,0.942904,14.4,15.94
26,0.656028,0.301422,0.171589,0.040492,20.8,27.3
10,0.296861,0.039796,0.823464,0.107455,8,11.73
14,0.059336,0.633894,0.092676,0.75572,11.2,16.08
21,0.864436,0.124336,0,0.041778,16.8,19.86
11,0.155141,0.011606,0.686932,0.451563,8.8,12.66
24,0.269548,0.276667,1,0.816086,19.2,27.35
20,0.548205,0.301546,0.820949,0.419198,16,21.92
16,0.252277,0.180318,1,0.189959,12.8,19.73
19,0.844678,0.066978,1,0.843411,15.2,15.58
14,0.502215,0.779234,0.776765,0.107246,11.2,18.48
9,0.484689,0.400748,0.278331,0.288019,7.2,9.84
21,0.905259,0.245815,0.576381,0.216969,16.8,19.97
21,0.915268,0.523772,0,0.464267,16.8,17.66
17,0.241628,0.254986,0.581905,0.31959,13.6,20.38
16,0.018767,0.851908,0.554577,0.909094,12.8,20.79
6,0.67029,0.483504,0.688145,0.785627,4.8,6.05
12,0.270563,0.62315,1,0.705751,9.6,15.6
14,0.014306,0.973073,0,0.139903,11.2,17.73
18,0.09713,0.354748,0.975724,0.611821,14.4,22.99
23,0.418838,0.224646,0.329696,0.851495,18.4,22.81
14,0.120548,0.978714,0.996611,0.923768,11.2,20.4
13,0.207089,0.587074,0.686827,0.662211,10.4,16.2
21,0.745055,0.981681,0.082283,0.258979,16.8,20.63
17,0.341298,0.936678,0.280742,0.00597,13.6,21.55
9,0.971767,0.908827,0.178965,0.733296,7.2,7.47
14,0.22343,0.437008,0,0.8247,11.2,14.64
17,0.6384,0.933261,0.889853,0.045812,13.6,23.25
10,0.137357,0.706217,0.868207,0.356343,8,14.19
13,0.129399,0.267137,1,0.220424,10.4,17.04
12,0.651276,0.179766,1,0.648844,9.6,11.78
19,0.717416,0.655553,0.280355,0.086407,15.2,20.32
13,0.099488,0.822028,0.874332,0.33908,10.4,19.24
17,0.577526,0.907909,0.558439,0.658575,13.6,19.38
13,0.414533,0.626176,0.754532,0.830415,10.4,15.04
19,0.135186,0.162773,1,0.188959,15.2,24.19
12,0.517614,0.281646,1,0.014633,9.6,14.43
11,0.064725,0.588209,0.851597,0.221271,8.8,15.73
15,0.898208,0.111749,1,0.780043,12,12.44
26,0.094437,0.269522,0.917597,0.004084,20.8,35.37
15,0.862854,0.001984,0.514108,0.689921,12,12.26
9,0.738472,0.896563,0.489464,0.209792,7.2,10.24
11,0.114512,0.930327,0.235268,0.828742,8.8,12.94
29,0.542688,0.340234,1,0.807919,23.2,30.67
15,0.970151,0.422581,0.129481,0.941501,12,11.18
16,0.247077,0.670196,0.381661,0.494715,12.8,19.27
18,0.573426,0.611239,0.499268,0.481262,14.4,19.74
25,0.568035,0.660923,0.166212,0.818128,20,23.83
20,0.341493,0.507063,1,0.559801,16,25.09
20,0.117727,0.634973,0.867547,0.832262,16,26.14
18,0.544504,0.108241,0,0.611192,14.4,17.28
14,0.567865,0.951201,0.097117,0.371508,11.2,14.5
17,0.91454,0.033432,1,0.789882,13.6,13.42
15,0.626401,0.097009,0.333068,0.58114,12,14.19
9,0.495624,0.846947,0.682452,0.698464,7.2,10.74
4,0.185445,0.612369,0.726973,0.059742,3.2,5.57
23,0.388779,0.700151,0.681804,0.189265,18.4,29.84
22,0.572704,0.55026,0.266936,0.398186,17.6,23.1
20,0.727292,0.811401,0.584672,0.737053,16,21.03
19,0.987733,0.644382,0.651077,0.552217,15.2,18.28
18,0.191789,0.197477,0.181359,0.240706,14.4,21.41
11,0.672984,0.773323,0.771121,0.909509,8.8,11.96
11,0.415334,0.344604,0.653436,0.025208,8.8,13.41
13,0.636508,0.85041,0.763069,0.29067,10.4,16.21
23,0.057721,0.49348,0.217024,0.829231,18.4,26.54
15,0.012274,0.794435,0.889414,0.957241,12,20.79
20,0.619847,0.962488,0.620889,0.903282,16,22.21
18,0.365412,0.75456,1,0.882593,14.4,23.02
18,0.779742,0.933757,1,0.648969,14.4,22.17
16,0.644729,0.861067,1,0.876677,12.8,19.38
16,0.927155,0.473544,0.527787,0.614444,12.8,14.5
18,0.237419,0.138876,0.895676,0.071039,14.4,22.33
21,0.492599,0.126042,0.581416,0.429627,16.8,21.97
23,0.538614,0.069361,0.957586,0.156585,18.4,24.84
19,0.459414,0.394589,0.704122,0.083473,15.2,23
18,0.422553,0.965321,0.759437,0.924703,14.4,22.31
14,0.542623,0.743246,0.249662,0.466749,11.2,14.89
11,0.649346,0.416437,0.518949,0.377902,8.8,11.56
23,0.845272,0.984558,1,0.253637,18.4,30.01
14,0.221495,0.930164,0,0.658935,11.2,15.11
15,0.218559,0.421979,0,0.725322,12,16.01
15,0.411429,0.37051,0.735533,0.037562,12,18.55
15,0.535585,0.759381,0.677367,0.930619,12,16.58
14,0.28451,0.291347,0.881379,0.502569,11.2,16.64
14,0.970971,0.895998,1,0.431935,11.2,16.57
19,0.338293,0.048326,1,0.569138,15.2,20.33
17,0.673216,0.136996,0.532572,0.683588,13.6,15.69
14,0.946365,0.534154,0.76008,0.706463,11.2,13.2
18,0.360496,0.179131,0.762791,0.181938,14.4,21.13
10,0.907244,0.08332,0.321947,0.480894,8,8.52
19,0.457425,0.408143,0.042462,0.177807,15.2,20.68
3,0.867608,0.514183,0,0.582175,2.4,2.51
20,0.87595,0.452226,0,0.181518,16,18.27
12,0.48671,0.906577,0.901608,0.865276,9.6,15.11
16,0.645776,0.914339,1,0.211633,12.8,21.84
25,0.203899,0.169912,1,0.942292,20,27.45
29,0.290453,0.180981,0.980565,0.363191,23.2,34.28
16,0.482517,0.614905,0.85989,0.706702,12.8,18.83
17,0.722617,0.89348,0.961207,0.448572,13.6,21.5
19,0.806914,0.293834,0.556609,0.416331,15.2,18.23
12,0.315046,0.993809,0.486508,0.442798,9.6,15.35
24,0.155851,0.023795,0.713901,0.363884,19.2,28.12
19,0.562531,0.934261,0.835595,0.687771,15.2,23.74
18,0.826801,0.71531,0,0.52063,14.4,15.57
21,0.734835,0.814804,0,0.930124,16.8,17.22
11,0.21664,0.436653,0.742842,0.747841,8.8,13.13
22,0.00098,0.868939,0.801464,0.143135,17.6,34.09
17,0.416871,0.794489,0.638978,0.065584,13.6,22.49
16,0.191164,0.556025,0.045469,0.086289,12.8,19.46
21,0.650663,0.862401,0.934476,0.316539,16.8,27.27
9,0.994667,0.278035,0.303923,0.757073,7.2,7.06
20,0.569356,0.514346,0.99987,0.445794,16,23.78
26,0.169625,0.040296,1,0.821502,20.8,28.18
22,0.152486,0.8719,1,0.442878,17.6,32.98
22,0.016787,0.496074,0,0.33404,17.6,26.98
20,0.124532,0.471142,1,0.653126,16,26.16
16,0.674143,0.099039,0.697935,0.037459,12.8,16.81
18,0.520178,0.751829,1,0.532005,14.4,23.15
21,0.707937,0.416353,0.619127,0.74226,16.8,20.4
18,0.978723,0.311325,0.902178,0.235954,14.4,17.53
10,0.600781,0.425338,0.647009,0.750735,8,10.2
29,0.031463,0.910903,0.454179,0.20385,23.2,40.95
16,0.112958,0.995246,0.782959,0.377467,12.8,23.86
16,0.959096,0.203551,0.739025,0.14455,12.8,15.16
13,0.812397,0.409933,0.080804,0.457005,10.4,11.66
13,0.032671,0.233507,0.659737,0.408089,10.4,16.47
18,0.006122,0.546069,1,0.651326,14.4,24.94
16,0.101368,0.701355,1,0.936949,12.8,21.64
19,0.194003,0.192932,0.664837,0.406496,15.2,22.66
15,0.460915,0.724807,0.90295,0.401435,12,19.46
10,0.711187,0.106476,0,0.873073,8,8.41
16,0.896501,0.270048,0.449884,0.019145,12.8,15.78
16,0.545879,0.04953,1,0.859386,12.8,14.87
10,0.90584,0.115961,0.847363,0.812194,8,8.15
17,0.626685,0.323867,0.690779,0.310905,13.6,18.3
9,0.84954,0.825231,0.884654,0.59962,7.2,10.19
23,0.826801,0.914339,0.957586,0.821502,18.4,26.57
15,0.734835,0.169912,0.704122,0.442878,12,14.48
20,0.21664,0.180981,0.759437,0.33404,16,24.03
18,0.00098,0.614905,0.249662,0.653126,14.4,22.15
18,0.416871,0.89348,0.518949,0.037459,14.4,23.6
16,0.191164,0.293834,1,0.532005,12.8,19.75
16,0.650663,0.993809,0,0.74226,12.8,14.26
18,0.994667,0.023795,0,0.235954,14.4,15.39
21,0.569356,0.934261,0.735533,0.750735,16.8,25.14
23,0.169625,0.71531,0.677367,0.20385,18.4,31.86
19,0.152486,0.814804,0.881379,0.377467,15.2,27.56
18,0.016787,0.436653,1,0.14455,14.4,25.9
14,0.124532,0.868939,1,0.457005,11.2,21.09
11,0.674143,0.794489,0.532572,0.408089,8.8,12.3
23,0.520178,0.556025,0.76008,0.651326,18.4,26.01
14,0.707937,0.862401,0.762791,0.936949,11.2,15.3
15,0.978723,0.278035,0.321947,0.406496,12,12.95
15,0.600781,0.514346,0.042462,0.401435,12,14.82
15,0.031463,0.040296,0,0.873073,12,16.69
14,0.112958,0.8719,0,0.019145,11.2,17.51
14,0.959096,0.496074,0.901608,0.859386,11.2,12.93
19,0.812397,0.471142,1,0.812194,15.2,19.02
17,0.032671,0.099039,1,0.310905,13.6,21.49
14,0.006122,0.751829,0.980565,0.59962,11.2,20.62
18,0.101368,0.416353,0.85989,0.330611,14.4,24.06
10,0.194003,0.311325,0.961207,0.059134,8,13.3
19,0.460915,0.425338,0.556609,0.588974,15.2,20.76
3,0.711187,0.910903,0.486508,0.62739,2.4,3.2
20,0.896501,0.995246,0.713901,0.186227,16,23.77
12,0.545879,0.203551,0.835595,0.258319,9.6,13.18
16,0.90584,0.409933,0,0.126997,12.8,14.6
25,0.626685,0.233507,0,0.362131,20,24.42
29,0.84954,0.546069,0.742842,0.539387,23.2,29.42
16,0.829231,0.701355,0.801464,0.875132,12.8,16.29
17,0.957241,0.192932,0.638978,0.633263,13.6,14.28
19,0.903282,0.724807,0.045469,0.69455,15.2,15.45
12,0.882593,0.106476,0.934476,0.357901,9.6,10.98
24,0.648969,0.270048,0.303923,0.663506,19.2,22.57
19,0.876677,0.04953,0.99987,0.797985,15.2,15.38
18,0.614444,0.115961,1,0.395463,14.4,18.39
21,0.071039,0.323867,1,0.708046,16.8,26.45
11,0.429627,0.825231,0,0.145953,8.8,12.09
22,0.156585,0.057721,1,0.60859,17.6,25.05
17,0.083473,0.012274,0.697935,0.437371,13.6,20.1
16,0.924703,0.619847,1,0.460293,12.8,17.38
21,0.466749,0.365412,0.619127,0.802467,16.8,21.91
9,0.377902,0.779742,0.902178,0.07065,7.2,12.74
20,0.253637,0.644729,0.647009,0.347203,16,25.92
26,0.658935,0.927155,0.454179,0.387708,20.8,29.31
22,0.725322,0.237419,0.782959,0.088956,17.6,23.46
22,0.037562,0.492599,0.739025,0.753335,17.6,28.16
20,0.930619,0.538614,0.080804,0.528012,16,16.79
16,0.502569,0.459414,0.659737,0.691905,12.8,17.31
18,0.431935,0.422553,1,0.029912,14.4,23.22
21,0.569138,0.542623,1,0.231838,16.8,26.1
18,0.683588,0.649346,0.664837,0.303035,14.4,20.5
10,0.706463,0.845272,0.90295,0.000433,8,13.23
29,0.181938,0.221495,0,0.849248,23.2,30.66
16,0.480894,0.218559,0.449884,0.120369,12.8,17.97
16,0.177807,0.411429,1,0.356051,12.8,21.16
13,0.582175,0.535585,0.847363,0.488593,10.4,14.96
13,0.181518,0.28451,0.690779,0.384217,10.4,15.98
18,0.865276,0.970971,0.884654,0.113943,14.4,22.94
16,0.211633,0.338293,1,0.715589,12.8,19.32
19,0.942292,0.673216,0.583892,0.331411,15.2,19.27
15,0.363191,0.946365,0.033443,0.870248,12,14.9
10,0.706702,0.360496,0.558493,0.08174,8,10.82
16,0.448572,0.907244,0.81112,0.949146,12.8,19.6
16,0.416331,0.457425,0.552174,0.166668,12.8,19.22
10,0.442798,0.867608,0.335104,0.071586,8,12.25
17,0.363884,0.87595,1,0.158723,13.6,25.04
9,0.687771,0.48671,0,0.836607,7.2,7.72
13,0.52063,0.645776,0.035563,0.838399,10.4,12.13
19,0.930124,0.203899,0.200224,0.041521,15.2,17.78
17,0.747841,0.290453,1,0.024279,13.6,18.91
23,0.143135,0.482517,0.65264,0.968461,18.4,27.03
22,0.065584,0.722617,0.040521,0.168011,17.6,27.54
21,0.086289,0.806914,0.797939,0.361867,16.8,30.46
16,0.316539,0.315046,0,0.692148,12.8,16.56
19,0.757073,0.155851,1,0.610844,15.2,17.81
16,0.445794,0.562531,0.547813,0.880181,12.8,17.1
19,0.445792,0.893763,0.498941,0.468574,15.2,22.92
15,0.44731,0.730591,0.30082,0.061414,12,17.95
29,0.027528,0.497768,0.47829,0.519766,23.2,37.13
15,0.278978,0.64364,1,0.449154,12,20.34
17,0.075171,0.509475,0.77346,0.298983,13.6,23.25
24,0.047738,0.168208,0.972863,0.172877,19.2,31.48
12,0.863586,0.641465,0.988454,0.340664,9.6,13.68
14,0.714318,0.988168,1,0.294851,11.2,18.91
17,0.830438,0.770329,1,0.362538,13.6,20.46
15,0.132906,0.181481,0.244767,0.808754,12,16.54
11,0.365286,0.119769,0.492406,0.8956,8.8,10.98
15,0.913218,0.930342,0.21962,0.915033,12,12.5
15,0.433388,0.910097,0.244418,0.421556,12,16.97
20,0.925652,0.749185,1,0.898448,16,20.99
8,0.961368,0.760532,0.349122,0.587078,6.4,7.23
13,0.006608,0.142876,0.560424,0.996611,10.4,14.69
22,0.432931,0.811944,0.253587,0.124263,17.6,26.06
26,0.583113,0.192279,0.303299,0.756832,20.8,24.41
9,0.348828,0.154745,0.994119,0.588269,7.2,9.94
20,0.376032,0.407079,0.377285,0.514566,16,22.16
12,0.355822,0.000383,0.35894,0.758216,9.6,12.07
12,0.231033,0.845518,0.846779,0.833282,9.6,15.93
12,0.026037,0.161132,0.850244,0.831088,9.6,14.14
14,0.731184,0.739251,0.996211,0.344119,11.2,17.27
21,0.998516,0.582911,0.685382,0.380677,16.8,20.67
20,0.038342,0.77026,0,0.595285,16,23.31
17,0.859098,0.599993,0.915148,0.042872,13.6,19.85
15,0.544305,0.961467,0.849165,0.814705,12,18.69
17,0.01952,0.379778,1,0.586023,13.6,22.56
16,0.068816,0.49701,0.176766,0.443505,12.8,19.5
20,0.525449,0.338339,1,0.638135,16,21.95
13,0.10456,0.742751,0,0.955352,10.4,13.87
16,0.295997,0.300496,0.963477,0.804211,12.8,18.19
16,0.274834,0.798786,0.622978,0.65615,12.8,20.13
16,0.970606,0.08595,0.356434,0.207542,12.8,14.12
18,0.469666,0.235664,1,0.971736,14.4,18.22
17,0.285181,0.438169,0.459285,0.387114,13.6,20.21
23,0.938242,0.126046,0,0.905236,18.4,17.1
16,0.966727,0.203032,0.016361,0.501055,12.8,13.03
24,0.7194,0.841543,0.828829,0.672408,19.2,27.76
15,0.136879,0.372432,1,0.887403,12,18.25
14,0.889899,0.218682,0,0.058386,11.2,13.05
17,0.44126,0.846133,0.591527,0.294747,13.6,21.5
18,0.786127,0.575375,1,0.177694,14.4,21.24
18,0.721489,0.633716,0.903435,0.046566,14.4,22.16
23,0.653164,0.888929,0.41219,0.341808,18.4,25.69
22,0.766973,0.713959,0,0.915401,17.6,17.82
19,0.81183,0.265113,0,0.252716,15.2,17.57
15,0.461662,0.009708,0.226047,0.113038,12,16.4
16,0.484621,0.549463,0.415795,0.941845,12.8,16.15
24,0.097386,0.707526,0,0.493311,19.2,27.9
18,0.370863,0.805695,0,0.471791,14.4,19.03
10,0.886134,0.190656,0.751824,0.687847,8,8.65
13,0.220272,0.634214,0.395504,0.817085,10.4,14.93
14,0.748915,0.938553,0.222585,0.226907,11.2,14.54
22,0.80663,0.258186,0.39624,0.202353,17.6,21.51
16,0.196568,0.29248,0.193688,0.424499,12.8,18.55
28,0.764603,0.425644,1,0.847593,22.4,27.86
20,0.657346,0.571179,1,0.927121,16,21.6
17,0.975459,0.990056,1,0.190403,13.6,21.55
14,0.388293,0.5882,0.954899,0.689459,11.2,17.24
21,0.75675,0.887899,0.973576,0.445869,16.8,26.33
15,0.843954,0.656211,1,0.87811,12,15.74
12,0.379073,0.472779,1,0.295611,9.6,15.34
19,0.223688,0.305549,1,0.270204,15.2,24.3
17,0.368242,0.35018,1,0.021932,13.6,21.9
22,0.65283,0.777134,0.282674,0.871351,17.6,20.95
16,0.257387,0.177509,0,0.16606,12.8,18.62
2,0.858499,0.137935,1,0.278531,1.6,1.91
20,0.295191,0.213045,0.553084,0.246331,16,23.6
7,0.764035,0.668913,0.572164,0.922052,5.6,6.74
24,0.321044,0.371405,0.15529,0.081628,19.2,28.28
26,0.504322,0.206503,0,0.336658,20.8,26.8
14,0.874184,0.330704,1,0.680435,11.2,13.25
11,0.485397,0.08163,0.83255,0.165565,8.8,12.1
10,0.624189,0.436536,0.067484,0.577659,8,9.47
21,0.342808,0.811216,0.79521,0.424657,16.8,28.06
18,0.013716,0.814179,0.108302,0.990217,14.4,20.37
7,0.592789,0.695042,0.72226,0.198743,5.6,8.57
20,0.015715,0.235531,0.309295,0.369253,16,24.98
22,0.585994,0.953303,0.814782,0.769394,17.6,26.89
22,0.408663,0.585436,0.999201,0.44547,17.6,28.19
26,0.228624,0.583066,0.294965,0.55627,20.8,30.32
16,0.189884,0.15721,1,0.763801,12.8,18.15
15,0.913303,0.42524,0.244583,0.999783,12,11.64
17,0.59022,0.235022,0.209436,0.817925,13.6,15.64
14,0.171194,0.600507,0.484814,0.438958,11.2,17.64
27,0.714474,0.360608,0.660098,0.341977,21.6,28.11
22,0.238446,0.168873,0.205765,0.336012,17.6,25.33
7,0.921805,0.347246,0,0.879463,5.6,5.29
16,0.721274,0.214517,0.202209,0.751561,12.8,14.06
19,0.676923,0.794528,0.742291,0.07712,15.2,23.74
8,0.986811,0.791709,0.861269,0.526245,6.4,8.58
23,0.539745,0.16454,0.641777,0.673067,18.4,22.81
14,0.497307,0.750364,1,0.487621,11.2,18.25
11,0.898127,0.055897,0.905504,0.523963,8.8,9.42
15,0.961527,0.23247,0.182028,0.858867,12,11.41
12,0.002205,0.650096,0.598152,0.335649,9.6,16.65
22,0.831102,0.718242,0.796547,0.135155,17.6,25.73
19,0.557261,0.480049,0.942248,0.609697,15.2,21.59
14,0.935017,0.337615,0.987601,0.66022,11.2,12.98
12,0.718441,0.389706,0.878001,0.977032,9.6,11.45
17,0.958085,0.858797,0.32951,0.822222,13.6,14.71
10,0.75915,0.511386,1,0.778657,8,10.45
17,0.263894,0.87469,1,0.942852,13.6,23.05
13,0.135752,0.946439,0.625639,0.398717,10.4,18.24
18,0.901589,0.935734,0.386684,0.302238,14.4,18.43
21,0.516073,0.493038,1,0.693317,16.8,24.19
16,0.849436,0.600518,0.62864,0.559401,12.8,15.99
17,0.055297,0.20717,0.079914,0.515847,13.6,20.08
18,0.429952,0.956188,1,0.222699,14.4,26.39
21,0.205567,0.98681,0.539983,0.64986,16.8,27.32
21,0.870591,0.829379,1,0.677377,16.8,24.11
19,0.694034,0.537889,0,0.386348,15.2,17.96
19,0.062429,0.083538,1,0.261412,15.2,23.87
11,0.614763,0.313887,0.30606,0.998761,8.8,9.82
6,0.839285,0.106113,0.111532,0.264416,4.8,5.5
11,0.033782,0.204909,0.834035,0.164752,8.8,14.54
33,0.612615,0.325518,1,0.783198,26.4,33.94
17,0.925817,0.501609,0,0.480232,13.6,14.17
13,0.151461,0.878319,1,0.953318,10.4,18.2
19,0.727936,0.261009,1,0.362838,15.2,19.77
17,0.150821,0.530137,0.88002,0.603036,13.6,22.2
20,0.839952,0.843863,0.290801,0.009511,16,21.21
20,0.182618,0.136564,0.487601,0.76818,16,22
12,0.391103,0.400224,1,0.965887,9.6,13.33
13,0.360203,0.568485,0.522871,0.685798,10.4,14.79
22,0.397942,0.186041,0.743804,0.837314,17.6,22.63
18,0.083538,0.711173,0.951555,0.429952,14.4,26.12
7,0.313887,0.687432,0.141953,0.205567,5.6,8.21
20,0.106113,0.036969,0.206993,0.870591,16,21.73
22,0.204909,0.888171,1,0.694034,17.6,31.56
22,0.325518,0.188584,0.108302,0.062429,17.6,25.64
26,0.501609,0.782028,0.72226,0.614763,20.8,31.26
16,0.878319,0.643926,0.309295,0.839285,12.8,13.77
